cid,premise_name,premise_type,premise
car_1,TARGET_HAVE_CAR,属性_素质,交互对象有小车
patient_0,TARGET_NOT_PATIENT,属性_素质,交互对象不是源石病感染者
patient_1,TARGET_IS_PATIENT,属性_素质,交互对象是源石病感染者
crystal_0,TARGET_HAVE_NO_CRYSTAL,属性_素质,交互对象没有体表源石结晶
crystal_1,TARGET_HAVE_CRYSTAL,属性_素质,交互对象有体表源石结晶
diligent_0,TARGET_HAVE_NO_DILIGENT,属性_素质,交互对象非勤劳
diligent_1,TARGET_HAVE_DILIGENT,属性_素质,交互对象勤劳
lazy_0,TARGET_HAVE_NO_LAZY,属性_素质,交互对象非懒散
lazy_1,TARGET_HAVE_LAZY,属性_素质,交互对象懒散
fragile_0,TARGET_HAVE_NO_FRAGILE,属性_素质,交互对象非脆弱
fragile_1,TARGET_HAVE_FRAGILE,属性_素质,交互对象脆弱
forceful_0,TARGET_HAVE_NO_FORCEFUL,属性_素质,交互对象非坚强
forceful_1,TARGET_HAVE_FORCEFUL,属性_素质,交互对象坚强
enthusiactic_0,TARGET_HAVE_NO_ENTHUSIACTIC,属性_素质,交互对象非热情
enthusiactic_1,TARGET_HAVE_ENTHUSIACTIC,属性_素质,交互对象热情
alone_0,TARGET_HAVE_NO_ALONE,属性_素质,交互对象非孤僻
alone_1,TARGET_HAVE_ALONE,属性_素质,交互对象孤僻
shame_0,TARGET_HAVE_NO_SHAME,属性_素质,交互对象非羞耻
shame_1,TARGET_HAVE_SHAME,属性_素质,交互对象羞耻
open_0,TARGET_HAVE_NO_OPEN,属性_素质,交互对象非开放
open_1,TARGET_HAVE_OPEN,属性_素质,交互对象开放

at_least_one_arts_on,AT_LEAST_ONE_ARTS_ON,属性_源石技艺,至少有一种源石技艺开启中
primary_hypnosis,PRIMARY_HYPNOSIS,属性_源石技艺,自己拥有初级催眠
intermediate_hypnosis,INTERMEDIATE_HYPNOSIS,属性_源石技艺,自己拥有中级催眠
advanced_hypnosis,ADVANCED_HYPNOSIS,属性_源石技艺,自己拥有高级催眠
special_hypnosis,SPECIAL_HYPNOSIS,属性_源石技艺,自己拥有特级催眠
t_hypnosis_0,TARGET_HYPNOSIS_0,属性_源石技艺,交互对象的被催眠程度为0%
t_hypnosis_ne_0,TARGET_HYPNOSIS_NE_0,属性_源石技艺,交互对象的被催眠程度不是0%
t_has_been_hypnosis,TARGET_HAS_BEEN_HYPNOSIS,属性_源石技艺,交互对象有至少一种被催眠素质
t_has_not_been_hypnosis,TARGET_HAS_NOT_BEEN_HYPNOSIS,属性_源石技艺,交互对象没有任何被催眠素质
t_has_been_primary_hypnosis,TARGET_HAS_BEEN_PRIMARY_HYPNOSIS,属性_源石技艺,交互对象拥有被浅层催眠素质(50%)
t_has_been_deep_hypnosis,TARGET_HAS_BEEN_DEEP_HYPNOSIS,属性_源石技艺,交互对象拥有被深层催眠素质(100%)
t_has_been_complete_hypnosis,TARGET_HAS_BEEN_COMPLETE_HYPNOSIS,属性_源石技艺,交互对象拥有被完全催眠素质(200%)
in_hypnosis,IN_HYPNOSIS,属性_源石技艺,自己正在被催眠中
not_in_hypnosis,NOT_IN_HYPNOSIS,属性_源石技艺,自己没有正在被催眠
t_in_hypnosis,TARGET_IN_HYPNOSIS,属性_源石技艺,交互对象正在被催眠中
t_not_in_hypnosis,TARGET_NOT_IN_HYPNOSIS,属性_源石技艺,交互对象没有正在被催眠
primary_penetrating_vision,PRIMARY_PENETRATING_VISION,属性_源石技艺,拥有初级透视
intermediate_penetrating_vision,INTERMEDIATE_PENETRATING_VISION,属性_源石技艺,拥有中级透视
advanced_penetrating_vision,ADVANCED_PENETRATING_VISION,属性_源石技艺,拥有高级透视
penetrating_vision_on,PENETRATING_VISION_ON,属性_源石技艺,透视开启中
penetrating_vision_off,PENETRATING_VISION_OFF,属性_源石技艺,透视关闭中
primary_hormone,PRIMARY_HORMONE,属性_源石技艺,拥有初级信息素
intermediate_hormone,INTERMEDIATE_HORMONE,属性_源石技艺,拥有中级信息素
advanced_hormone,ADVANCED_HORMONE,属性_源石技艺,拥有高级信息素
hormone_on,HORMONE_ON,属性_源石技艺,信息素开启中
hormone_off,HORMONE_OFF,属性_源石技艺,信息素关闭中
primary_telekinesis,PRIMARY_TELEKINESIS,属性_源石技艺,拥有初级隔空肢体
intermediate_telekinesis,INTERMEDIATE_TELEKINESIS,属性_源石技艺,拥有中级隔空肢体
advanced_telekinesis,ADVANCED_TELEKINESIS,属性_源石技艺,拥有高级隔空肢体
hypnosis_increase_body_sensitivity,HYPNOSIS_INCREASE_BODY_SENSITIVITY,属性_源石技艺,自己被体控-敏感度提升
not_hypnosis_increase_body_sensitivity,NOT_HYPNOSIS_INCREASE_BODY_SENSITIVITY,属性_源石技艺,自己未被体控-敏感度提升
t_hypnosis_increase_body_sensitivity,TARGET_HYPNOSIS_INCREASE_BODY_SENSITIVITY,属性_源石技艺,交互对象被体控-敏感度提升
t_not_hypnosis_increase_body_sensitivity,TARGET_NOT_HYPNOSIS_INCREASE_BODY_SENSITIVITY,属性_源石技艺,交互对象未被体控-敏感度提升
hypnosis_force_ovulation,HYPNOSIS_FORCE_OVULATION,属性_源石技艺,自己被体控-强制排卵
not_hypnosis_force_ovulation,NOT_HYPNOSIS_FORCE_OVULATION,属性_源石技艺,自己未被体控-强制排卵
t_hypnosis_force_ovulation,TARGET_HYPNOSIS_FORCE_OVULATION,属性_源石技艺,交互对象被体控-强制排卵
t_not_hypnosis_force_ovulation,TARGET_NOT_HYPNOSIS_FORCE_OVULATION,属性_源石技艺,交互对象未被体控-强制排卵
hypnosis_blockhead,HYPNOSIS_BLOCKHEAD,属性_源石技艺,自己被体控-木头人
not_hypnosis_blockhead,NOT_HYPNOSIS_BLOCKHEAD,属性_源石技艺,自己未被体控-木头人
t_hypnosis_blockhead,TARGET_HYPNOSIS_BLOCKHEAD,属性_源石技艺,交互对象被体控-木头人
t_not_hypnosis_blockhead,TARGET_NOT_HYPNOSIS_BLOCKHEAD,属性_源石技艺,交互对象未被体控-木头人
hypnosis_active_h,HYPNOSIS_ACTIVE_H,属性_源石技艺,自己被体控-逆推
not_hypnosis_active_h,NOT_HYPNOSIS_ACTIVE_H,属性_源石技艺,自己未被体控-逆推
t_hypnosis_active_h,TARGET_HYPNOSIS_ACTIVE_H,属性_源石技艺,交互对象被体控-逆推
t_not_hypnosis_active_h,TARGET_NOT_HYPNOSIS_ACTIVE_H,属性_源石技艺,交互对象未被体控-逆推
hypnosis_roleplay,HYPNOSIS_ROLEPLAY,属性_源石技艺,自己被心控-角色扮演
not_hypnosis_roleplay,NOT_HYPNOSIS_ROLEPLAY,属性_源石技艺,自己未被心控-角色扮演
t_hypnosis_roleplay,TARGET_HYPNOSIS_ROLEPLAY,属性_源石技艺,交互对象被心控-角色扮演
t_not_hypnosis_roleplay,TARGET_NOT_HYPNOSIS_ROLEPLAY,属性_源石技艺,交互对象未被心控-角色扮演
t_hypnosis_roleplay_1,TARGET_HYPNOSIS_ROLEPLAY_1,属性_源石技艺,交互对象被心控-角色扮演-妻子
t_hypnosis_roleplay_2,TARGET_HYPNOSIS_ROLEPLAY_2,属性_源石技艺,交互对象被心控-角色扮演-妹妹
t_hypnosis_roleplay_3,TARGET_HYPNOSIS_ROLEPLAY_3,属性_源石技艺,交互对象被心控-角色扮演-女儿
t_hypnosis_roleplay_4,TARGET_HYPNOSIS_ROLEPLAY_4,属性_源石技艺,交互对象被心控-角色扮演-女仆
t_hypnosis_roleplay_5,TARGET_HYPNOSIS_ROLEPLAY_5,属性_源石技艺,交互对象被心控-角色扮演-宠物猫
t_hypnosis_roleplay_6,TARGET_HYPNOSIS_ROLEPLAY_6,属性_源石技艺,交互对象被心控-角色扮演-宠物狗
hypnosis_pain_as_pleasure,HYPNOSIS_PAIN_AS_PLEASURE,属性_源石技艺,自己被心控-苦痛快感化
not_hypnosis_pain_as_pleasure,NOT_HYPNOSIS_PAIN_AS_PLEASURE,属性_源石技艺,自己未被心控-苦痛快感化
t_hypnosis_pain_as_pleasure,TARGET_HYPNOSIS_PAIN_AS_PLEASURE,属性_源石技艺,交互对象被心控-苦痛快感化
t_not_hypnosis_pain_as_pleasure,TARGET_NOT_HYPNOSIS_PAIN_AS_PLEASURE,属性_源石技艺,交互对象未被心控-苦痛快感化
primary_time_stop,PRIMARY_TIME_STOP,属性_源石技艺,自己拥有初级时停
intermediate_time_stop,INTERMEDIATE_TIME_STOP,属性_源石技艺,自己拥有中级时停
advanced_time_stop,ADVANCED_TIME_STOP,属性_源石技艺,自己拥有高级时停
time_stop_on,TIME_STOP_ON,属性_源石技艺,时停开启中
time_stop_off,TIME_STOP_OFF,属性_源石技艺,时停关闭中
time_stop_judge_for_move,TIME_STOP_JUDGE_FOR_MOVE,属性_源石技艺,(移动用)未开启时停，或时停开启且有中级时停
not_carry_anybody_in_time_stop,NOT_CARRY_ANYBODY_IN_TIME_STOP,属性_源石技艺,没有在时停中搬运干员
carry_somebody_in_time_stop,CARRY_SOMEBODY_IN_TIME_STOP,属性_源石技艺,正在时停中搬运干员
nobody_free_in_time_stop,NOBODY_FREE_IN_TIME_STOP,属性_源石技艺,没有指定可以在时停中自由活动的干员
somebody_free_in_time_stop,SOMEBODY_FREE_IN_TIME_STOP,属性_源石技艺,玩家已指定可以在时停中自由活动的干员
self_free_in_time_stop,SELF_FREE_IN_TIME_STOP,属性_源石技艺,自己是在时停中自由活动的干员
self_not_free_in_time_stop,SELF_NOT_FREE_IN_TIME_STOP,属性_源石技艺,自己不是在时停中自由活动的干员
target_free_in_time_stop,TARGET_FREE_IN_TIME_STOP,属性_源石技艺,交互对象是在时停中自由活动的干员
target_not_free_in_time_stop,TARGET_NOT_FREE_IN_TIME_STOP,属性_源石技艺,交互对象不是在时停中自由活动的干员

have_work,HAVE_WORK,属性_工作,自己有工作
work_is_maintenance_engineer,WORK_IS_MAINTENANCE_ENGINEER,属性_工作,自己的工作为检修工程师
work_is_blacksmith,WORK_IS_BLACKSMITH,属性_工作,自己的工作为铁匠
work_is_doctor,WORK_IS_DOCTOR,属性_工作,自己的工作为医生
work_is_hr,WORK_IS_HR,属性_工作,自己的工作为招募专员
work_is_library_manager,WORK_IS_LIBRARY_MANAGER,属性_工作,自己的工作为图书馆管理员
t_work_is_library_manager,T_WORK_IS_LIBRARY_MANAGER,属性_工作,交互对象的工作为图书馆管理员
work_is_teacher,WORK_IS_TEACHER,属性_工作,自己的工作为教师
work_is_student,WORK_IS_STUDENT,属性_工作,自己的工作为学生
work_is_combat_training,WORK_IS_COMBAT_TRAINING,属性_工作,自己的工作为训练学员
work_is_fitness_trainer,WORK_IS_FITNESS_TRAINER,属性_工作,自己的工作为健身锻炼员
work_is_cook,WORK_IS_COOK,属性_工作,自己的工作为厨师
work_is_production_worker,WORK_IS_PRODUCTION_WORKER,属性_工作,自己的工作为生产工人
work_is_massage_therapist,WORK_IS_MASSAGE_THERAPIST,属性_工作,自己的工作为按摩师
work_is_diplomat,WORK_IS_DIPLOMAT,属性_工作,自己的工作为外交官
work_is_invitation_commissioner,WORK_IS_INVITATION_COMMISSIONER,属性_工作,自己的工作为邀请专员
work_is_medicinal_planter,WORK_IS_MEDICINAL_PLANTER,属性_工作,自己的工作为药材种植员
work_is_floral_planter,WORK_IS_FLORAL_PLANTER,属性_工作,自己的工作为花草种植员
work_is_sex_trainee,WORK_IS_SEX_TRAINEE,属性_工作,自己的工作为性爱练习生

entertainment_is_read,ENTERTAINMENT_IS_READ,属性_娱乐,自己当前时段的娱乐为读书
entertainment_is_sing,ENTERTAINMENT_IS_SING,属性_娱乐,自己当前时段的娱乐为唱歌
entertainment_is_play_classic_instrument,ENTERTAINMENT_IS_PLAY_CLASSIC_INSTRUMENT,属性_娱乐,自己当前时段的娱乐为演奏传统乐器
entertainment_is_play_moden_instrument,ENTERTAINMENT_IS_PLAY_MODEN_INSTRUMENT,属性_娱乐,自己当前时段的娱乐为演奏现代乐器
entertainment_is_watch_movie,ENTERTAINMENT_IS_WATCH_MOVIE,属性_娱乐,自己当前时段的娱乐为看电影
entertainment_is_photography,ENTERTAINMENT_IS_PHOTOGRAPHY,属性_娱乐,自己当前时段的娱乐为摄影
entertainment_is_play_water,ENTERTAINMENT_IS_PLAY_WATER,属性_娱乐,自己当前时段的娱乐为玩水
entertainment_is_play_chess,ENTERTAINMENT_IS_PLAY_CHESS,属性_娱乐,自己当前时段的娱乐为下棋
entertainment_is_play_mahjong,ENTERTAINMENT_IS_PLAY_MAHJONG,属性_娱乐,自己当前时段的娱乐为打麻将
entertainment_is_play_cards,ENTERTAINMENT_IS_PLAY_CARDS,属性_娱乐,自己当前时段的娱乐为打牌
entertainment_is_rehearse_dance,ENTERTAINMENT_IS_REHEARSE_DANCE,属性_娱乐,自己当前时段的娱乐为排演舞剧
entertainment_is_play_arcade_game,ENTERTAINMENT_IS_PLAY_ARCADE_GAME,属性_娱乐,自己当前时段的娱乐为玩街机游戏
entertainment_is_swimming,ENTERTAINMENT_IS_SWIMMING,属性_娱乐,自己当前时段的娱乐为游泳
entertainment_is_taste_wine,ENTERTAINMENT_IS_TASTE_WINE,属性_娱乐,自己当前时段的娱乐为品酒
entertainment_is_taste_tea,ENTERTAINMENT_IS_TASTE_TEA,属性_娱乐,自己当前时段的娱乐为品茶
entertainment_is_taste_coffee,ENTERTAINMENT_IS_TASTE_COFFEE,属性_娱乐,自己当前时段的娱乐为品咖啡
entertainment_is_taste_dessert,ENTERTAINMENT_IS_TASTE_DESSERT,属性_娱乐,自己当前时段的娱乐为品尝点心
entertainment_is_taste_food,ENTERTAINMENT_IS_TASTE_FOOD,属性_娱乐,自己当前时段的娱乐为品尝美食
entertainment_is_play_house,ENTERTAINMENT_IS_PLAY_HOUSE,属性_娱乐,自己当前时段的娱乐为过家家
entertainment_is_style_hair,ENTERTAINMENT_IS_STYLE_HAIR,属性_娱乐,自己当前时段的娱乐为修整发型
entertainment_is_full_body_styling,ENTERTAINMENT_IS_FULL_BODY_STYLING,属性_娱乐,自己当前时段的娱乐为全身造型服务
entertainment_is_bathhouse_type,ENTERTAINMENT_IS_BATHHOUSE_TYPE,属性_娱乐,自己当前时段的娱乐为大浴场类的娱乐
scene_someone_entertainment_is_bathhouse_type,SCENE_SOMEONE_ENTERTAINMENT_IS_BATHHOUSE_TYPE,属性_娱乐,当前场景里有人当前时段的娱乐为大浴场类的娱乐
entertainment_is_bathhouse_shower_cloth_type,ENTERTAINMENT_IS_BATHHOUSE_SHOWER_CLOTH_TYPE,属性_娱乐,自己当前时段的娱乐为大浴场类_需要换浴衣的娱乐
entertainment_is_soak_feet,ENTERTAINMENT_IS_SOAK_FEET,属性_娱乐,自己当前时段的娱乐为泡脚
entertainment_is_steam_sauna,ENTERTAINMENT_IS_STEAM_SAUNA,属性_娱乐,自己当前时段的娱乐为蒸桑拿
entertainment_is_hydrotherapy_treatment,ENTERTAINMENT_IS_HYDROTHERAPY_TREATMENT,属性_娱乐,自己当前时段的娱乐为水疗护理
entertainment_is_onsen_bath,ENTERTAINMENT_IS_ONSEN_BATH,属性_娱乐,自己当前时段的娱乐为泡温泉

t_wear_hat,TARGET_WEAR_HAT,属性_服装,交互对象穿着帽子
t_not_wear_hat,TARGET_NOT_WEAR_HAT,属性_服装,交互对象没有穿着帽子
t_wear_glass,TARGET_WEAR_GLASS,属性_服装,交互对象戴着眼镜
t_not_wear_glass,TARGET_NOT_WEAR_GLASS,属性_服装,交互对象没有戴着眼镜
t_wear_in_ear,TARGET_WEAR_IN_EAR,属性_服装,交互对象戴着耳饰
t_not_wear_in_ear,TARGET_NOT_WEAR_IN_EAR,属性_服装,交互对象没有戴耳饰
t_wear_in_neck,TARGET_WEAR_IN_NECK,属性_服装,交互对象戴着脖饰
t_not_wear_in_neck,TARGET_NOT_WEAR_IN_NECK,属性_服装,交互对象没有戴脖饰
t_wear_in_mouse,TARGET_WEAR_IN_MOUSE,属性_服装,交互对象戴着口饰
t_not_wear_in_mouse,TARGET_NOT_WEAR_IN_MOUSE,属性_服装,交互对象没有戴口饰
wear_in_up,WEAR_IN_UP,属性_服装,穿着上衣
not_wear_in_up,NOT_WEAR_IN_UP,属性_服装,没有穿着上衣
t_wear_in_up,TARGET_WEAR_IN_UP,属性_服装,交互对象穿着上衣
t_not_wear_in_up,TARGET_NOT_WEAR_IN_UP,属性_服装,交互对象没有穿着上衣
wear_bra,WEAR_BRA,属性_服装,穿着胸衣
not_wear_bra,NOT_WEAR_BRA,属性_服装,没有穿着胸衣
t_wear_bra,TARGET_WEAR_BRA,属性_服装,交互对象穿着胸衣
t_not_wear_bra,TARGET_NOT_WEAR_BRA,属性_服装,交互对象没有穿着胸衣
t_wear_gloves,TARGET_WEAR_GLOVES,属性_服装,交互对象戴着手套
t_not_wear_gloves,TARGET_NOT_WEAR_GLOVES,属性_服装,交互对象没有戴着手套
t_wear_in_down,TARGET_WEAR_IN_DOWN,属性_服装,交互对象穿着下衣
t_not_wear_in_down,TARGET_NOT_WEAR_IN_DOWN,属性_服装,交互对象没有穿着下衣
wear_skirt,WEAR_SKIRT,属性_服装,穿着裙子
t_wear_skirt,TARGET_WEAR_SKIRT,属性_服装,交互对象穿着裙子
t_wear_trousers,TARGET_WEAR_TROUSERS,属性_服装,交互对象穿着裤子
wear_pan,WEAR_PAN,属性_服装,穿着内裤
not_wear_pan,NOT_WEAR_PAN,属性_服装,没有穿着内裤
t_wear_pan,TARGET_WEAR_PAN,属性_服装,交互对象穿着内裤
t_not_wear_pan,TARGET_NOT_WEAR_PAN,属性_服装,交互对象没有穿着内裤
not_wear_bra_or_pan,NOW_WEAR_BRA_OR_PAN,属性_服装,自己没有穿着胸衣或内裤
wear_socks,WEAR_SOCKS,属性_服装,穿着袜子
t_wear_socks,TARGET_WEAR_SOCKS,属性_服装,交互对象穿着袜子
t_not_wear_socks,TARGET_NOT_WEAR_SOCKS,属性_服装,交互对象没有穿着袜子
not_wear_shoes,NOT_WEAR_SHOES,属性_服装,没有穿着鞋子
t_wear_shoes,TARGET_WEAR_SHOES,属性_服装,交互对象穿着鞋子
t_not_wear_shoes,TARGET_NOT_WEAR_SHOES,属性_服装,交互对象没有穿着鞋子
t_take_weapon,TARGET_TAKE_WEAPON,属性_服装,交互对象拿着武器
t_not_take_weapon,TARGET_NOT_TAKE_WEAPON,属性_服装,交互对象没有拿着武器
t_not_take_extras,TARGET_NOT_TAKE_EXTRAS,属性_服装,交互对象没有拿着附属物
cloth_off,CLOTH_OFF,属性_服装,当前全裸
not_cloth_off,NOT_CLOTH_OFF,属性_服装,当前不是全裸
cloth_most_off,CLOTH_MOST_OFF,属性_服装,当前大致全裸（没穿上下外衣内衣）
not_cloth_most_off,NOT_CLOTH_MOST_OFF,属性_服装,当前不是大致全裸（没穿上下外衣内衣）
shower_cloth,SHOWER_CLOTH,属性_服装,围着浴巾
not_shower_cloth,NOT_SHOWER_CLOTH,属性_服装,没有围着浴巾
sleep_cloth,SLEEP_CLOTH,属性_服装,穿着睡衣
sleep_cloth_or_not_normal_4,SLEEP_CLOTH_OR_NOT_NORMAL_4,属性_服装,穿着睡衣或服装异常

a_shit,A_SHIT,污浊_身体,肠内脏污
t_a_shit,T_A_SHIT,污浊_身体,交互对象肠内脏污
enema,ENEMA,污浊_身体,正在灌肠中（含全种类灌肠）
t_enema,T_ENEMA,污浊_身体,交互对象正在灌肠中（含全种类灌肠）
not_enema,NOT_ENEMA,污浊_身体,非灌肠中（含全种类灌肠）
t_not_enema,T_NOT_ENEMA,污浊_身体,交互对象非灌肠中（含全种类灌肠）
enema_end,ENEMA_END,污浊_身体,已灌肠（含全种类灌肠）
t_enema_end,T_ENEMA_END,污浊_身体,交互对象已灌肠（含全种类灌肠）
normal_enema,NORMAL_ENEMA,污浊_身体,普通灌肠中
t_normal_enema,T_NORMAL_ENEMA,污浊_身体,交互对象普通灌肠中
semen_enema,SEMEN_ENEMA,污浊_身体,精液灌肠中
t_semen_enema,T_SEMEN_ENEMA,污浊_身体,交互对象精液灌肠中
normal_enema_end,NORMAL_ENEMA_END,污浊_身体,已普通灌肠
t_normal_enema_end,T_NORMAL_ENEMA_END,污浊_身体,交互对象已普通灌肠
semen_enema_end,SEMEN_ENEMA_END,污浊_身体,已精液灌肠
t_semen_enema_end,T_SEMEN_ENEMA_END,污浊_身体,交互对象已精液灌肠
t_hair_semen,T_HAIR_SEMEN,污浊_身体,交互对象当前头发有精液
t_womb_semen,T_WOMB_SEMEN,污浊_身体,交互对象当前子宫有精液
v_semen_g_1,VW_SEMEN_G_1,污浊_身体,自身当前小穴和子宫总精液量大于1ml
t_v_semen_g_1,T_VW_SEMEN_G_1,污浊_身体,交互对象当前小穴和子宫总精液量大于1ml
v_semen_le_200,VW_SEMEN_LE_200,污浊_身体,自身当前小穴和子宫总精液量小于等于200ml
t_v_semen_le_200,T_VW_SEMEN_LE_200,污浊_身体,交互对象当前小穴和子宫总精液量小于等于200ml
v_semen_g_200,VW_SEMEN_G_200,污浊_身体,自身当前小穴和子宫总精液量大于200ml
t_v_semen_g_200,T_VW_SEMEN_G_200,污浊_身体,交互对象当前小穴和子宫总精液量大于200ml
v_semen_le_1000,VW_SEMEN_LE_1000,污浊_身体,自身当前小穴和子宫总精液量小于等于1000ml
t_v_semen_le_1000,T_VW_SEMEN_LE_1000,污浊_身体,交互对象当前小穴和子宫总精液量小于等于1000ml
v_semen_g_1000,VW_SEMEN_G_1000,污浊_身体,自身当前小穴和子宫总精液量大于1000ml
t_v_semen_g_1000,T_VW_SEMEN_G_1000,污浊_身体,交互对象当前小穴和子宫总精液量大于1000ml
pl_penis_semen_dirty,PL_PENIS_SEMEN_DIRTY,污浊_身体,玩家阴茎上精液污浊
pl_penis_not_semen_dirty,PL_PENIS_NOT_SEMEN_DIRTY,污浊_身体,玩家阴茎上没有精液污浊

hat_semen,HAT_SEMEN,污浊_服装,自身当前帽子有精液
t_hat_semen,T_HAT_SEMEN,污浊_服装,交互对象当前帽子有精液
glass_semen,GLASS_SEMEN,污浊_服装,自身当前眼镜有精液
t_glass_semen,T_GLASS_SEMEN,污浊_服装,交互对象当前眼镜有精液
in_ear_semen,IN_EAR_SEMEN,污浊_服装,自身当前耳饰有精液
t_in_ear_semen,T_IN_EAR_SEMEN,污浊_服装,交互对象当前耳饰有精液
in_neck_semen,IN_NECK_SEMEN,污浊_服装,自身当前脖饰有精液
t_in_neck_semen,T_IN_NECK_SEMEN,污浊_服装,交互对象当前脖饰有精液
in_mouse_semen,IN_MOUSE_SEMEN,污浊_服装,自身当前口饰有精液
t_in_mouse_semen,T_IN_MOUSE_SEMEN,污浊_服装,交互对象当前口饰有精液
up_cloth_semen,UP_CLOTH_SEMEN,污浊_服装,自身当前上衣有精液
t_up_cloth_semen,T_UP_CLOTH_SEMEN,污浊_服装,交互对象当前上衣有精液
bra_semen,BRA_SEMEN,污浊_服装,自身当前胸衣有精液
t_bra_semen,T_BRA_SEMEN,污浊_服装,交互对象当前胸衣有精液
glove_semen,GLOVE_SEMEN,污浊_服装,自身当前手套有精液
t_glove_semen,T_GLOVE_SEMEN,污浊_服装,交互对象当前手套有精液
down_cloth_semen,DOWN_CLOTH_SEMEN,污浊_服装,自身当前下衣有精液
t_botton_cloth_semen,T_BOTTOM_CLOTH_SEMEN,污浊_服装,交互对象当前下衣有精液
pan_semen,PAN_SEMEN,污浊_服装,自身当前内裤有精液
t_pan_semen,T_PAN_SEMEN,污浊_服装,交互对象当前内裤有精液
socks_semen,SOCKS_SEMEN,污浊_服装,自身当前袜子有精液
t_socks_semen,T_SOCKS_SEMEN,污浊_服装,交互对象当前袜子有精液
shoes_semen,SHOES_SEMEN,污浊_服装,自身当前鞋子有精液
t_shoes_semen,T_SHOES_SEMEN,污浊_服装,交互对象当前鞋子有精液
weapon_semen,WEAPON_SEMEN,污浊_服装,自身当前武器有精液
t_weapon_semen,T_WEAPON_SEMEN,污浊_服装,交互对象当前武器有精液
extras_semen,EXTRAS_SEMEN,污浊_服装,自身当前附属物有精液
t_extras_semen,T_EXTRAS_SEMEN,污浊_服装,交互对象当前附属物有精液

h_in_love_hotel,H_IN_LOVE_HOTEL,H_地点,正在爱情旅馆中H
h_not_in_love_hotel,H_NOT_IN_LOVE_HOTEL,H_地点,不在爱情旅馆中H
not_live_in_love_hotel,NOT_LIVE_IN_LOVE_HOTEL,H_地点,还未在爱情旅馆中入住
live_inlove_hotel,LIVE_IN_LOVE_HOTEL,H_地点,已在爱情旅馆中入住
love_hotel_room_v1,LOVE_HOTEL_ROOM_V1,H_地点,在爱情旅馆中入住房间为标间
love_hotel_room_v2,LOVE_HOTEL_ROOM_V2,H_地点,在爱情旅馆中入住房间为情趣主题房
love_hotel_room_v3,LOVE_HOTEL_ROOM_V3,H_地点,在爱情旅馆中入住房间为顶级套房

penis_in_t_hair,PENIS_IN_T_HAIR,H_射精与绝顶,当前阴茎位置为交互对象_发交中
penis_in_t_face,PENIS_IN_T_FACE,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭脸中
penis_in_t_mouse,PENIS_IN_T_MOUSE,H_射精与绝顶,当前阴茎位置为交互对象_口交中
penis_in_t_breast,PENIS_IN_T_BREAST,H_射精与绝顶,当前阴茎位置为交互对象_乳交中
penis_in_t_axilla,PENIS_IN_T_AXILLA,H_射精与绝顶,当前阴茎位置为交互对象_腋交中
penis_in_t_hand,PENIS_IN_T_HAND,H_射精与绝顶,当前阴茎位置为交互对象_手交中
penis_in_t_vagina,PENIS_IN_T_VAGINA,H_射精与绝顶,当前阴茎位置为交互对象_V插入中
penis_in_t_womb,PENIS_IN_T_WOMB,H_射精与绝顶,当前阴茎位置为交互对象_W插入中
penis_in_t_anal,PENIS_IN_T_ANAL,H_射精与绝顶,当前阴茎位置为交互对象_A插入中
penis_in_t_nrethral,PENIS_IN_T_URETHRAL,H_射精与绝顶,当前阴茎位置为交互对象_U插入中
penis_in_t_leg,PENIS_IN_T_LEG,H_射精与绝顶,当前阴茎位置为交互对象_腿交中
penis_in_t_foot,PENIS_IN_T_FOOT,H_射精与绝顶,当前阴茎位置为交互对象_足交中
penis_in_t_tail,PENIS_IN_T_TAIL,H_射精与绝顶,当前阴茎位置为交互对象_尾交中
penis_in_t_horn,PENIS_IN_T_HORN,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭角中
penis_in_t_ears,PENIS_IN_T_EARS,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭耳朵中
shoot_in_t_body,SHOOT_IN_T_BODY,H_射精与绝顶,在交互对象的身体上射精（即含全部位）
shoot_in_t_hair,SHOOT_IN_T_HAIR,H_射精与绝顶,在交互对象的头发射精
shoot_in_t_face,SHOOT_IN_T_FACE,H_射精与绝顶,在交互对象的脸部射精
shoot_in_t_mouse,SHOOT_IN_T_MOUSE,H_射精与绝顶,在交互对象的口腔射精
shoot_in_t_breast,SHOOT_IN_T_BREAST,H_射精与绝顶,在交互对象的胸部射精
shoot_in_t_axilla,SHOOT_IN_T_AXILLA,H_射精与绝顶,在交互对象的腋部射精
shoot_in_t_hand,SHOOT_IN_T_HAND,H_射精与绝顶,在交互对象的手部射精
shoot_in_t_vagina,SHOOT_IN_T_VAGINA,H_射精与绝顶,在交互对象的小穴射精
shoot_in_t_womb,SHOOT_IN_T_WOMB,H_射精与绝顶,在交互对象的子宫射精
shoot_in_t_anal,SHOOT_IN_T_ANAL,H_射精与绝顶,在交互对象的后穴射精
shoot_in_t_nrethral,SHOOT_IN_T_URETHRAL,H_射精与绝顶,在交互对象的尿道射精
shoot_in_t_leg,SHOOT_IN_T_LEG,H_射精与绝顶,在交互对象的腿部射精
shoot_in_t_foot,SHOOT_IN_T_FOOT,H_射精与绝顶,在交互对象的脚部射精
